instance,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
skill_teaching_inst_mdp__8.log,0, nan,0, nan,6.76E-06, nan,1.12E-05, nan,3.17E-05, nan,7.12E-05, nan,0.000246168, nan,0.000420591, nan,0.002227939, nan,0.002674711, nan,0.001564067, nan,0.00437625, nan,0.015560186, nan,0.034925014, nan,0.040127022, nan,0.038314325, nan,0.058002069,0.142857143,0.068533675,0.119047619,0.080952381,0.095238095,0, nan
skill_teaching_inst_mdp__9.log,0, nan,0, nan,0, nan,0, nan,2.40E-07, nan,6.12E-07, nan,6.46E-06, nan,2.59E-05, nan,3.63E-05, nan,0.000170745, nan,0.000569769, nan,0.001058545, nan,0.00254592, nan,0.005929109, nan,0.012400042, nan,0.037388556, nan,0.053955314, nan,0.051787563, nan,0.0625, nan,0, nan
sysadmin_inst_mdp__1.log,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000138844,0.008998956,0.033766169,0.091511995,0.211055984,0.419895374,0.832844973, nan
sysadmin_inst_mdp__10.log,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.073919935,0.99925674, nan
sysadmin_inst_mdp__2.log,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.24E-05,0.003318291,0.010856046,0.037442689,0.162754924,0.422113629,0.86032883, nan
sysadmin_inst_mdp__3.log,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01397932,0.311950807,0.499140885, nan
sysadmin_inst_mdp__4.log,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007155716,0.300421031,0.425924918, nan
sysadmin_inst_mdp__5.log,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107878046,0.93036445, nan
sysadmin_inst_mdp__6.log,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.53E-05,0.120248912,0.968032728, nan
sysadmin_inst_mdp__7.log,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027860078,0.99945242, nan
sysadmin_inst_mdp__8.log,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046054354,0.999460066, nan
sysadmin_inst_mdp__9.log,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012261991,0.999247952, nan
traffic_inst_mdp__1.log, nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.39E-05,0.021209145,0.121134192,0.075751764,0.171626628, nan
traffic_inst_mdp__10.log, nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.31E-06,0.025111998,0.052165422,0.041184502, nan
traffic_inst_mdp__2.log, nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001050347,0.036927922,0.128032883,0.118280416,0.234182829, nan
traffic_inst_mdp__3.log, nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002300968,0.055945996,0.06113002,0.101703954, nan
traffic_inst_mdp__4.log, nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011472768,0.178310732,0.24259133,0.300250344, nan
traffic_inst_mdp__5.log, nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000357568,0.020315549,0.014684204,0.032293377, nan
traffic_inst_mdp__6.log, nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001698814,0.029388079,0.043939208,0.085032516, nan
traffic_inst_mdp__7.log, nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000994047,0.000318755,0, nan
traffic_inst_mdp__8.log, nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000820256,0.053913452,0.069530237,0.151986007, nan
traffic_inst_mdp__9.log, nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.31E-06,0.005531052,0.000252082,0, nan
