instance,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
skill_teaching_inst_mdp__9.log,0.26896286, nan,0.227183452,0.267280857,0.217104491,0.193283827,0.204562049,0.186342772,0.194289575,0.186341496,0.18825491,0.172011071,0.189935853,0.199467264,0.201519849,0.230635369,0.225124355,0.307232288,0.255077145,0.318478089,0.27999624,0.387882647,0.303685512,0.352157156,0.331691446,0.313078049,0.354308824,0.335304469,0.457459777,0.366858703,0.512452693,0.316024545,0.627387147,0.356877323,0.720968927,0.708333333,0.753902646,0.666666667,0.66954023, nan
sysadmin_inst_mdp__1.log,1,1,1,1,1,1,1,0.999999454,1,1,1,1,1,1,1,1,1,1,1,1,0.999999085,0.999999872,1,1,1,1,0.999999871,1,1,1,1,1,0.999919597,0.993263103,0.972263218,0.920434605,0.75517268,0.49439356,0.001926312, nan
sysadmin_inst_mdp__10.log,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.994198584,0.000572513, nan
sysadmin_inst_mdp__2.log,1,1,1,1,1,1,1,0.999999867,1,1,1,1,1,1,1,1,1,1,1,1,0.999999064,1,1,1,1,1,1,1,1,1,1,1,0.999989858,0.997071342,0.986730098,0.95759762,0.823604984,0.516541274,0.001996853, nan
sysadmin_inst_mdp__3.log,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.999999582,0.979286788,0.723287154,8.14E-05, nan
sysadmin_inst_mdp__4.log,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.989837332,0.735639954,8.23E-05, nan
sysadmin_inst_mdp__5.log,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.938520862,0.000215593, nan
sysadmin_inst_mdp__6.log,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.93476552,0.000215297, nan
sysadmin_inst_mdp__7.log,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.991601161,0.000371978, nan
sysadmin_inst_mdp__8.log,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.987764385,0.000379573, nan
sysadmin_inst_mdp__9.log,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.991383961,0.000539374, nan
traffic_inst_mdp__1.log, nan,0.088281407,0.143552697,0.205006168,0.202271258,0.253692791,0.254205742,0.313379134,0.328997951,0.286066847,0.290805714,0.317763303,0.329466805,0.365428809,0.392847467,0.341253839,0.341517091,0.309308893,0.366318808,0.387193924,0.362555309,0.339637797,0.341484557,0.368370508,0.354199305,0.336460186,0.345820411,0.377202419,0.349582007,0.402063861,0.364507317,0.395592096,0.374328031,0.361574183,0.230728295,0.117790715,0.466053885,0.118326133,0.046724827, nan
traffic_inst_mdp__10.log, nan,0.908358815,0.938558089,0.923833333,0.915029868,0.897610897,0.867138205,0.862707729,0.81236797,0.857473333,0.845118701,0.851635466,0.843796998,0.896517959,0.877568419,0.889963056,0.846899933,0.868745628,0.89219067,0.897256557,0.872548348,0.890105501,0.891177228,0.897787126,0.882902902,0.890920574,0.902723487,0.897393925,0.878369271,0.880814879,0.8496401,0.851417474,0.894254532,0.910990764,0.870604865,0.503369858,0.541288995,0.453915711,0.082150345, nan
traffic_inst_mdp__2.log, nan,0.47758405,0.527532024,0.559892706,0.606278428,0.60302818,0.576337424,0.578778133,0.570909028,0.591519146,0.592063918,0.595442372,0.576896192,0.554748625,0.526015467,0.554377866,0.540631388,0.529518038,0.560636637,0.579874352,0.57659414,0.598446532,0.594760263,0.592977787,0.586211397,0.604779607,0.573707413,0.596852342,0.583271266,0.589813663,0.570295223,0.625478909,0.616768544,0.59351052,0.407887921,0.264059322,0.494767176,0.315738856,0.042582885, nan
traffic_inst_mdp__3.log, nan,0.384510677,0.55918059,0.585511409,0.553439311,0.53372115,0.550210877,0.561950077,0.571396804,0.526067461,0.551715617,0.531547172,0.475275951,0.51322127,0.538714299,0.53575003,0.469853121,0.497397909,0.487252681,0.470682824,0.493258309,0.50004861,0.540297735,0.565123448,0.563830905,0.612467155,0.619135174,0.662429815,0.633573048,0.601664645,0.618018477,0.600599904,0.645425541,0.605051051,0.513940544,0.17724391,0.433950688,0.284461054,0.038321823, nan
traffic_inst_mdp__4.log, nan,0.495094464,0.620039912,0.50321755,0.673634923,0.694684729,0.783148206,0.81137406,0.8200443,0.842016476,0.834025372,0.826435926,0.843553166,0.87048315,0.841872317,0.860947461,0.867345846,0.867760097,0.865088344,0.84513598,0.878350573,0.896951255,0.874724154,0.894314447,0.879687597,0.881432773,0.894771946,0.899109823,0.900500323,0.900992687,0.901643068,0.920896901,0.907929439,0.91869566,0.775971754,0.45340141,0.570891121,0.42877142,0.237818272, nan
traffic_inst_mdp__5.log, nan,0.714615612,0.93612828,0.925026779,0.892921289,0.871602958,0.896345246,0.863661245,0.815336137,0.799748179,0.793754275,0.745192299,0.729560139,0.741940086,0.699460442,0.648261627,0.682959723,0.663332378,0.640550201,0.567031175,0.567290017,0.598823557,0.655093244,0.65135838,0.639052023,0.596181,0.647985646,0.644123201,0.688162689,0.660312618,0.636740452,0.657501185,0.63969187,0.604996163,0.498105695,0.142974393,0.307254999,0.105042865,0.026414465, nan
traffic_inst_mdp__6.log, nan,0.903163127,0.949752969,0.940901837,0.938807472,0.92194337,0.914707142,0.907914316,0.912912107,0.891149188,0.880711372,0.87426046,0.897607589,0.860830745,0.828554716,0.808291255,0.84471055,0.826353538,0.849703675,0.819624598,0.847255567,0.838308999,0.867991144,0.837699719,0.809450379,0.820959047,0.842089473,0.85324402,0.83152773,0.824448103,0.803878222,0.758917935,0.776100683,0.812274662,0.720724316,0.276543057,0.500286678,0.368610197,0.097913575, nan
traffic_inst_mdp__7.log, nan,0.916879021,0.922740232,0.914461909,0.891060124,0.858183615,0.850954926,0.84558833,0.850266128,0.775203873,0.800756203,0.774509407,0.758604688,0.716502112,0.731308618,0.743546079,0.732344552,0.734997285,0.716338777,0.692823224,0.670023417,0.644408612,0.644880185,0.659591233,0.656424779,0.646475547,0.622083025,0.652488137,0.658235034,0.606799571,0.566208661,0.631646712,0.648390929,0.645116679,0.506439592,0.133495008,0.265110507,0.187108417,0.017805488, nan
traffic_inst_mdp__8.log, nan,0.571390251,0.771362804,0.767171668,0.80262586,0.850318153,0.825127492,0.833714918,0.831285192,0.834222815,0.817907154,0.832906644,0.851416032,0.848118271,0.835577557,0.829083196,0.82455548,0.860187094,0.845295898,0.847725624,0.850790267,0.850487469,0.863489514,0.849905556,0.876509333,0.885285585,0.891541603,0.899705911,0.874088157,0.874761313,0.868545422,0.844227018,0.85803683,0.879909638,0.836674596,0.398703775,0.515198169,0.395446172,0.070718445, nan
traffic_inst_mdp__9.log, nan,0.815610547,0.695408387,0.579930819,0.642229028,0.796297353,0.782940362,0.724541754,0.690747883,0.65091717,0.650646124,0.581165089,0.598032024,0.594636325,0.640762067,0.640243355,0.64091385,0.654887362,0.635290491,0.694643344,0.69940009,0.678275064,0.6222607,0.685220937,0.608945749,0.661385326,0.616594508,0.581615719,0.625145627,0.659555596,0.733197336,0.708150369,0.705938752,0.707987462,0.612784382,0.213675107,0.275624331,0.246673291,0.033917908, nan
